,1-2Dichloroethane0,1-2Dichloroethane1,1-2Dichloroethane2,1-chlorodecane0,2A10,2A11,4-octylphenol0,4-octylphenol1,124-Trichlorobenzene0,124-Trichlorobenzene1,A7360,A7361,A7362,Acetone0,Acide Acrylique0,Acide Acrylique1,Acide Acrylique2,alphaEndosulfan0,alphaEndosulfan1,alphaEndosulfan2,Anthracene0,Anthracene1,Benzene0,Benzo(a)pyrene0,Benzo(a)pyrene1,betaEndosulfan0,betaEndosulfan1,betaEndosulfan2,Biphenyl0,Carbaryl0,Carbaryl1,Chlorothanolil0,Chlorothanolil1,Chlorothanolil2,Chlorpyrifos0,Chlorpyrifos1,Cypermethrine0,Cypermethrine1,DDD(2-4)0,DDD(2-4)1,DDD(2-4)2,Dicofol0,Dicofol1,Dieldrin0,Dieldrin1,H400,H401,H402,Hydrazine0,Hydrazine1,Ibuprofen0,Isodrin0,Isodrin1,L10000,L10001,Lindane0,Methomyl0,Methomyl1,Methomyl2,Methomyl3,Methomyl4,Methomyl5,Methomyl6,Nitric Acid0,Pentachlorophenol0,Pentachlorophenol1,PiperonylButoxide0,PiperonylButoxide1,Quinoxyfen0,Quinoxyfen1,Quinoxyfen2,Tebufenozide0,Tebufenozide1,Tetrachloroethylene0,Tetrachloroethylene1,Trichlorobenzene(123)0,Trichlorobenzene(123)1,Trichlorobenzene(123)2,Trichlorobenzene(123)3,Trichloroethylene0,Trichloroethylene1,Trichloroethylene2,Trifluralin0,Trifluralin1,Trifluralin2,Trifluralin3,Verapamil0,Verapamil1,Verapamil2
0,0.3533358912060449,0.2078922805349271,0.4801598545059758,0.0,0.1328442311210888,0.5467642029155715,0.0280893519852183,0.1935717546376542,0.130523729221601,0.1645740323526597,0.0717344299081029,0.2100771418376462,0.0369233193102379,0.0,0.3510367334572299,0.3217234996459372,0.1574818665021335,0.0,0.0,0.0,0.0068756504022174,0.0396684285134468,0.0,0.0,0.0138719895531504,0.0,0.0,0.048015147743377,0.0259213556298323,0.0,0.0,0.0,0.120023009323812,0.0,0.1980814070833426,0.0,0.0215198538218242,0.2071361115782639,0.2292182928869937,0.136424990036513,0.1122811724618742,0.0,0.0,0.0,0.0439677869189562,0.1324272515789343,0.2691537743088095,0.1944474337125972,0.2573439207776288,0.0,0.0,0.0,0.0,0.1089470487732255,0.2210150316536602,0.0,0.0,0.0,0.0443510699417813,0.0,0.0,0.0,0.0,0.4509117106121482,0.0,0.0,0.0621366367886172,0.3347492614565223,0.7302612591152228,1.0029474351283845,1.443331724148226,0.1026833742739534,0.0,0.3250535756192894,0.4221812669718703,0.019577787944579,0.0,0.019577787944579,0.0071194506797634,0.7722555627606709,0.3859576688478817,0.7296546736563341,0.0,0.0,0.0,0.0,0.0055911506130349,0.0,0.0
1,0.4526846715786943,0.2961171737153517,0.6232525996281165,0.0,0.2611034798185924,0.672888801492894,0.0630794019983585,0.2894124300235404,0.1272468140148162,0.2521965955884419,0.0921569778657094,0.2238490447970122,0.0442631513255144,0.0,0.4764071113347672,0.4395835770280751,0.2463938643021615,0.0,0.0,0.0,0.0243877733445544,0.0601322582583078,0.0,0.0,0.0153265535995801,0.0,0.0,0.0717142871641155,0.0315246985455936,0.0,0.0,0.0,0.1150972203301708,0.0,0.2094681132781826,0.0,0.0727803515215992,0.2979438745318741,0.1945976918683743,0.2158609843681204,0.1716858029056651,0.0,0.0,0.0,0.0488619706657696,0.2132758022551688,0.3840441864816775,0.2619456159791046,0.3059450232898125,0.0,0.0,-0.0142452088517526,0.0,0.1325208513479252,0.3103636649688073,0.0,0.0,0.0,0.0499027666297239,0.0,0.0,0.0,0.0,0.5618418275891931,0.0,0.0,0.0759097352719257,0.3901622962619792,0.7307828089768735,1.17147425095984,1.496693246060549,0.0657836317029297,0.0,0.4628917928724583,0.5358903388417422,0.0249435751270568,0.0,0.0249435751270568,0.0,0.842854602637572,0.5456557621148302,0.8462537989372254,0.0,0.0133570048374356,0.0,0.0,0.0212357220037771,0.0,0.0
2,0.5377166168012364,0.4010969596103359,0.6957749101579956,0.0,0.3043524864520595,0.6644685954521471,0.1097335915651967,0.3810977201735803,0.1229342494350418,0.3535435587460571,0.1060270615590005,0.2315533422217574,0.0506452197086947,0.0,0.6219954018881978,0.5871994344055054,0.3457543263337397,0.0,0.0,0.0,0.0386939987210315,0.0794773577519039,0.0,0.0,0.015821504960486,0.0,0.0,0.1109192101846235,0.0403304406792477,0.0,0.0,0.0,0.1269731949502814,0.0,0.1640868311186019,0.0,0.1914625525111832,0.3995472427105893,0.1647138020101233,0.2691680838772375,0.2597165190291104,0.0,0.0,0.0,0.051192183965224,0.3125400286571496,0.508185129362988,0.3307575811370815,0.3290375433740937,0.0,0.0,-0.0132880240905365,0.0,0.1544026001902729,0.3931016531644719,0.0,0.0,0.0,0.0513806383604612,0.0,0.0,0.0,0.0,0.6616533235384116,0.0,0.0,0.1031366855127327,0.4778766283364798,0.7173740912719195,1.2513651546520403,1.53579912804394,0.1012079302106462,0.0,0.6184054696974249,0.6174591972381134,0.0194824435414592,0.0,0.0194824435414592,0.0,0.87402813299674,0.6053128823804431,0.971290596179936,0.0,0.0,0.0,0.0,0.0472449650285272,0.0,0.0
3,0.5259496853464025,0.4914161525992547,0.7249730557047506,0.0,0.3264834267291409,0.6032614904432798,0.1655844288835556,0.447877558194344,0.1388886471639407,0.4709420766813336,0.106123188528948,0.2329839760130146,0.0539679369698436,0.0,0.7702860289806314,0.7516764719705455,0.4554449456042742,0.0,0.0,0.0,0.0468943708817015,0.1293035261073887,0.0,0.0,0.0152685870324173,0.0,0.0,0.1549944924470488,0.0447590169535097,0.0,0.0,0.0,0.0955305392124857,0.0,0.1416607947562845,0.0,0.3107463424816654,0.4994932028046253,0.1777625499295384,0.3273929143529351,0.3598689716885013,0.0,0.0,0.0,0.054149892680354,0.4366619404103442,0.6581220041607692,0.4086499322109124,0.313891149137574,0.0,0.0,-0.0251156053008009,0.0,0.1391891641954405,0.4658662627641451,0.0,0.0,0.0,0.0475884454296837,0.0,0.0,0.0,0.0,0.7465069208322717,0.0,0.0,0.1343707176469684,0.3735948734399968,0.7758963143187764,1.3111451568176251,1.5666482103561616,0.1801295231312489,0.0,0.7312813968826909,0.6736502477783246,0.0180398493861766,0.0,0.0180398493861766,0.0,0.8632001144783715,0.6248422831211594,0.951837619970924,0.0,0.0,0.0,0.0,0.0867781560862317,0.0,0.0
4,0.4996885300922285,0.5563920351824819,0.6973608944532914,0.0,0.3378070919491819,0.5551152857589605,0.2276208839666889,0.5121600471997267,0.1571611266955647,0.4740564691821856,0.1014149130418591,0.2441153461225363,0.0544891686027847,0.0,0.923123320372826,0.867090447362238,0.5673578700534936,0.0,0.0,0.0,0.0725788787089558,0.190988091240922,0.0,0.0,0.0137845127418574,0.0,0.0,0.2154391399819791,0.0579381648168627,0.0,0.0,0.0,0.0940529273000306,0.0,0.1613089771280008,0.0,0.4668298588927532,0.6404771988639968,0.2894238451476557,0.4206795895788663,0.4199897049441907,0.0,0.0075504463253065,0.0,0.0590304024093709,0.5617029660678643,0.799509738945973,0.4928243380961535,0.3349899951870404,0.0,0.0,-0.0341681050865532,0.0,0.1199514905916152,0.5239832762373148,0.0,0.0,0.0,0.0410999586745301,0.0,0.0,0.0,0.0,0.8146936282311917,0.0057579244148182,0.0057579244148182,0.1632735775689053,0.298573141612035,0.8212596904050052,1.3185276820953964,1.6133321978828483,0.2707182345137202,0.0,0.7384679000375268,0.7347773381345332,0.0228466755434852,0.0,0.0228466755434852,0.0,0.8212458118964846,0.6105435764613978,0.8258893252819248,0.0,0.0073191089497078,0.0,0.0,0.1261278884877872,0.0,0.0
5,0.4681665082037984,0.6146937010267124,0.6548404670114457,0.0,0.3371481610954313,0.5046762498549474,0.3456113796028009,0.5812746186986295,0.1762956622151846,0.4651574415889238,0.093130829759397,0.2556153098875642,0.0550120857732314,0.0,1.0602069826880791,1.000147827554567,0.6648934335726798,0.0,0.0,0.0,0.103323345263825,0.2075822161307053,0.0,0.0,0.0116510144705325,0.0,0.0,0.2847609332661845,0.0973157328869482,0.0,0.0,0.0,0.0879117371167257,0.0053329019415592,0.1443244628394684,0.0081252922278812,0.6435620621233578,0.7293418195396886,0.4223911165318075,0.5158292735610528,0.5149220117854635,0.0,0.0366444755192833,0.0,0.0655694886902699,0.7098774790297583,0.9662643460312278,0.5593068082874123,0.3918617785986242,0.0,0.0,-0.0419195713886088,0.0,0.0970823066800408,0.5867331770040519,0.0,0.0,0.0,0.0331206668853701,0.0,0.0,0.0,0.0,0.8689305342137715,0.0081649068044453,0.0081649068044453,0.2061193547020496,0.2383289565623459,0.893377780610062,1.3645165741985288,1.5145481402782854,0.3005775836537393,0.0,0.6352648853378637,0.7384885897013943,0.0311394370273424,0.0,0.0311394370273424,0.0,0.75485972620453,0.58344940828613,0.747058025595857,0.0,0.0260033767618117,0.0,0.006421753833274,0.1729235280381533,0.0,0.0
6,0.4855391478955019,0.6273038769122505,0.570512948312151,0.0,0.3246072666419284,0.4843039355538355,0.4678508237799087,0.6529635788569471,0.1939967845248972,0.4359087972468337,0.0826961896482427,0.2580515788634144,0.0528858518771545,0.0,1.1633908813412956,1.1120926627641066,0.7358292598140646,0.0,0.0,0.0,0.1299481200204472,0.2073059183550046,0.0,0.0,0.0092277621327613,0.0,0.0,0.3852505312059008,0.1572058636831271,0.0,0.0,0.0,0.1238948016543646,0.0215941088194017,0.1150313255798163,0.0207471142496653,0.8770951696681538,0.7698734996472419,0.6130703652841867,0.6279793001125494,0.6199383294082936,0.0,0.0345260701338051,0.0,0.0807859059411983,0.8396012030728184,1.1009984398161985,0.6170408232177786,0.4483099837348973,0.0,0.0,-0.0580820406620545,0.0,0.0760016947411881,0.648162578572521,0.0,0.0,0.0,0.0249156708150435,0.0,0.0,0.0,0.0,0.9096361121366964,0.0,0.0,0.2529494308655426,0.2422226708896895,0.9098020895380404,1.39747765868582,1.4790440208766478,0.2775199388606248,0.0,0.6644432992131857,0.7428117251814151,0.0432898792084939,0.0,0.0432898792084939,0.0164876967675039,0.6786919167499011,0.6469299983907865,0.6345657151321723,0.0,0.0275834183341362,0.0,0.0090212491298645,0.207711231433443,0.0,0.0
7,0.5371217697449072,0.6137564451520896,0.5237780106956178,0.0068299698366109,0.3425752002612292,0.5229258879185265,0.6187574461059939,0.7129031004920887,0.2045912407827778,0.3965229341871202,0.0713365485356505,0.249706606905271,0.0506196241466269,0.0,1.2157320019114832,1.216384558463319,0.7761945681695593,0.0,0.0,0.0,0.1628886563764645,0.2203896522944794,0.0,0.0,0.0067484062004724,0.0,0.0,0.4342661664429799,0.2258077531430457,0.0,0.0,0.0,0.1376560700341867,0.0509103447083532,0.1073275946942227,0.0331780801101786,1.0425039833234175,0.8527990380888045,0.6524952615476275,0.7290298295398319,0.739151721276984,0.0,0.0306346901492201,0.0,0.0991124152740576,0.9568945956209096,1.1077343528347334,0.6541273166891234,0.501751474508721,0.0,0.0,-0.0882649742627816,-0.0152390274271957,0.0569897347312993,0.745395800485036,0.0,0.0,0.0,0.0174679336152107,0.0,0.0,0.0,0.0,0.9295965180645964,0.0,0.0,0.2709335516803891,0.2512109627791475,0.8421402618320442,1.3072773761679652,1.316413177798473,0.2453070981175267,0.0,0.655766400831575,0.7453520595822052,0.0596058700967232,0.0,0.0596058700967232,0.0510456698050022,0.6075211843642447,0.5292957514043427,0.5596468756060026,0.0,0.0283774086193911,0.0,0.0116811098250277,0.2315494924783025,0.0,0.0
8,0.5827705380671487,0.5976576767008586,0.5078652677035547,0.0094459690781573,0.361965593145036,0.5535020606510311,0.6500958874732702,0.7466303159041859,0.206858982902182,0.3532946076212796,0.0598952406319461,0.2304595585036595,0.0653507761776164,0.0,1.1827957183323128,1.2868922860993994,0.7861452661551492,0.0,0.0,0.0,0.2044849339861726,0.2659004540207699,0.0259713028461056,0.0,0.0,0.0,0.0,0.4979778032985077,0.2916707684648176,0.0,0.0,0.0,0.1267761242782873,0.0923843299345272,0.131100287187127,0.0370284813079941,1.2425748795710572,0.9302207591377232,0.6391001438211079,0.8254651889727102,0.8766984896841773,0.0,0.0261735979135167,0.0,0.1245155586761493,1.054730017095843,1.0547827690093965,0.6838844372931512,0.5120736248685546,0.0,0.0,-0.125376563453393,-0.0427779221041687,0.0418980145773452,0.8633643818556629,0.0,0.0,0.0,0.0115923478565262,0.0,0.0,0.0,0.0,0.9485007111710854,0.0,0.0,0.306196867017295,0.275305712975197,0.800697721628479,1.2262719134905582,1.1343889618653364,0.2096850954497651,0.0,0.6094656581048358,0.6835308706917335,0.0843147008530011,0.0,0.0843147008530011,0.0797067656277728,0.4667785793231501,0.4147260930679443,0.4955818647459251,0.0,0.03481363963264,0.0,0.012309660557468,0.2479816804984873,0.0,0.0
9,0.6293423714715829,0.5617959468632061,0.4902817062193188,0.0138458964389371,0.3680663841310569,0.5719431928943027,0.5386918919379998,0.7648102512049623,0.2015828743350074,0.3157466687892728,0.0443256027609509,0.2053268109050515,0.0577401616589599,0.0,1.1896124597880602,1.3213526627201364,0.7710253294284929,0.0,0.0,0.0,0.2424467381448904,0.3064765268799541,0.0224449274717774,0.0,0.0,0.0,0.0,0.5515728745828413,0.3025104280875023,-0.0063224381026564,0.0,0.0,0.1655882614216416,0.1438108048470615,0.1593133527029703,0.0451832340000251,1.270272425194498,0.9585580894971264,0.6319571016378727,0.9160752069308848,1.006479167826694,0.0,0.0300185692702639,0.0,0.1550258491677153,1.1334843418253508,1.004807932538386,0.73048717360637,0.4776081827026913,0.0,0.0,-0.1646589528848192,-0.0724885504050464,0.036818401428472,0.8942412664487015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9547501091523616,0.0,0.0,0.3244974536508261,0.3143263255280278,0.7401502836612891,1.0691095005674114,0.9812224904342468,0.1756885265427313,0.0,0.452702944093209,0.6183699607693643,0.0802525684552124,0.0,0.0802525684552124,0.0975514407774731,-0.2913301901849404,0.3464292714708567,0.4226025266979802,0.0,0.052268935733846,0.0,0.0122292797785935,0.263226403763748,0.0,0.0
