name,0,2,3,5,6,15,16,17,18,19,20,21,22,23,24,25,26,27,28,41,42,44,45,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,70,71,72,73,74,75,76,77,78,79,80,81,83,84,85,87,88,89,90,91,92,93,94,95,97,98,99,100,101,102,103,104,105,107,109,110,111,113,114,115,117,119,120,121,122,124,127,129,130,132,133,134,139,142,147,148,149,151,157,161,162,168,172,173,177,190,205,215,substance_type
Carbaryl,0.8365529051735937,-0.11613260805664762,-0.08962148608396296,-0.36365914829283075,-0.33022138072784796,0.24271178655700454,0.9731770865589482,1.631762164909606,-0.8484532358010296,-0.3797715025912585,-0.039818393454011274,-0.18785164534759188,0.2168567768286344,-0.6633895053416174,-0.22870986102635005,-0.5094991603414379,0.25595360419891006,-0.014770475982542842,0.1256497906120495,-0.8921702744408243,-0.1666666762355621,-0.35047528356714414,-0.3022880095216594,0.611629171210153,0.19313527337131972,-0.430098654663701,-0.4084723337736647,-0.32545360669630063,1.0271942272588663,-0.5296629446310762,1.1675522308591677,-0.4611913643311311,-0.4661130666347928,0.10605507617812972,-0.44043655883287286,0.2580270964026341,-0.7564147565876221,0.25985816297389613,-0.4804882102087519,-0.27869320571664713,0.37927898959766737,-0.5228649355700823,-0.7027817356669918,-0.028846339019574854,0.4336639331135964,0.2651883687751623,1.4586600141612622,0.570761415415379,0.696022327994743,-0.8894091917560623,-0.1350960021274653,-0.5769783465278698,-0.6065111276932532,-0.6840687851918078,0.8008899401824756,-0.4916028693089743,0.7276433104640547,0.1765292514537509,-0.13663693161097104,0.15560027415256938,-0.714176615975365,-0.29658800713002353,0.3128715601668098,-0.0826662642149866,-0.2285032739846194,1.3573875659114327,-0.3620139229319946,-0.8128660078709675,-0.08239084804224214,0.31495052765471815,-0.15028933806315628,-0.39156027302313506,0.17691268965288234,0.8998807154422735,-0.5684350813113135,-0.4876883207765948,0.7159881389164945,-0.7604998272194525,0.3907019005301633,-0.3712320188845549,-0.2970442628930024,-0.41574858983784074,0.917010954628728,-0.2970442628930024,0.6870254211258012,-0.311187957132071,0.5054592188852508,-0.41047062163355835,-0.3195741847747845,-0.4456236358242331,-0.27869320571664713,-0.33678765702728175,0.22710998958306752,-0.410299194932457,-0.23904572186687878,-0.34815531191139565,-0.2970442628930024,-0.23904572186687878,0.6504436355879909,-0.4417383200072547,1.4876686105234733,-0.22613350843332275,-0.23904572186687878,-0.5074460867172774,-0.22613350843332275,-0.2970442628930024,0.038898761569587416,-0.23904572186687878,0.5141872122181113,-0.2970442628930024,-0.16666666666666666,-0.34815531191139565,-0.2546573096474334,insecticide
Chlorpyrifos,-0.6604733626952121,-0.6540805338591975,-1.7618206037084947,-0.23932124314550737,0.5472455144814421,0.3167947256952763,0.6522492566870063,0.8098197020221213,0.6156200978225179,0.09861910082161267,0.4230500383939185,-0.7052791538323013,0.726163777298815,-0.1108192950103582,1.6377389923244459,-0.4938625929090121,0.20997372132253916,0.6626964740104418,0.07382873979655455,0.8057027621889614,-0.1666666761779256,0.5058903026884776,0.3893677282597661,-0.10710388242323064,0.0693790533344294,0.7466399683589745,1.7971598440604808,-0.32545360669630063,1.1949935874933915,0.87660010262959,-0.4426311005457209,0.9503918954148011,-0.4661130666347928,0.033339989491026456,-0.06778769893145715,0.21502863253510132,0.639340574190919,0.7619690233609977,0.9114419589410595,-0.27869320571664713,0.33500865335444835,-0.5228649355700823,-0.12439640059849032,0.4636067376651227,-0.423639224036321,0.2838941996060459,0.28836156030028254,-0.3325418891263275,0.7226143748524613,0.7684343045813571,0.07505367834065775,1.5229492135420164,-0.6065111276932532,-0.03658135481097135,-0.8181114497128219,1.7992689383383558,-0.40106094803812603,0.24298816785371818,-0.09017978501733336,-0.5607157880403726,1.1522568438321374,0.2800494495602867,-0.5292505545050069,-0.15686481431383348,0.41883750839320605,-0.6426376097609922,-0.3785885845317475,1.3640750029849147,0.830562456843824,-0.1707779913404058,-0.8298209520885416,-0.39156027302313506,-0.15099538162833234,-0.6982868668616973,-0.3997175483630203,-0.13609487129876724,-0.29354895467010755,0.2764478306498304,-0.6418674080138397,-0.3712320188845549,-0.2970442628930024,-0.41574858983784074,-0.917010954628728,1.5347286916138454,-0.1329726621533808,-0.311187957132071,-0.6634152247868915,1.2463380693237132,0.6657795516141344,0.9058578826590967,-0.27869320571664713,-0.33678765702728175,-0.37310926860075394,0.6577999288998848,-0.23904572186687878,-0.34815531191139565,-0.2970442628930024,-0.23904572186687878,-0.443484296991812,0.33656252952933696,-0.41039134083406165,-0.22613350843332275,-0.23904572186687878,-0.5074460867172774,-0.22613350843332275,-0.2970442628930024,-0.440852631121991,-0.23904572186687878,-0.3917616854995134,-0.2970442628930024,-0.16666666666666666,2.872281323269014,-0.2546573096474334,insecticide
Cypermethrine,1.2780170113675795,-0.571202425182858,-0.48017021136069055,0.4114824089146315,0.9332837165146235,0.2638783405965106,0.8726667222583943,1.257484793416198,0.6187160179567294,-0.41134307683278104,1.32052350395978,-0.4518745468446971,0.9106901263926002,-0.4419576826292039,0.33571393608281513,-0.949425625268433,1.5772494373746264,-0.9454882855787662,1.0863033281532828,-1.2078904672025605,-0.1666666389077139,0.7738306668791644,0.3892718534763222,0.5362550410990693,2.970062654170929,-0.430098654663701,1.8811758605622881,-0.32545360669630063,0.9939398791274884,0.21555780153967669,-0.4426311005457209,1.0291035881952144,-0.4661130666347928,1.5182118815901633,0.8905862437138693,-0.21310475691068062,-0.30347721629290475,0.8486016627351872,-0.010735792454445083,2.299218947162339,-0.32795925592045655,2.5018014845052345,0.13055584142063364,-0.5917065398618809,1.5766231684288379,1.9595871112768217,0.33346343984640237,-0.3325418891263275,1.8678140635703433,0.0369820323858805,-0.43313069028566004,0.38278541691182527,2.8966141777950845,0.5089698557606132,1.810601662502657,-0.4916028693089743,-0.40106094803812603,0.7965170982250015,0.3076064217881112,0.9417402692074304,1.211043960460368,0.5773747577488766,-0.5292505545050069,-0.6155557210103012,1.7910391065869435,2.1184417978249415,-0.6268014891583832,0.28411356240202623,0.4414514675741701,0.41763518541570416,0.74118657043461,-0.2835441800251404,-0.0026628004916982766,1.5558850467072072,-0.1703148429171879,0.5092333629393783,-0.29354895467010755,-0.21664616050479363,-0.6418674080138397,0.877457499181675,-0.2970442628930024,0.48911598804451856,0.917010954628728,-0.2970442628930024,0.6870254211258012,-0.311187957132071,-0.6634152247868915,0.41793372384507743,-0.3195741847747845,0.9058578826590967,-0.27869320571664713,5.003702332976757,0.827329247766889,1.3796630597273274,-0.23904572186687878,-0.34815531191139565,-0.2970442628930024,-0.23904572186687878,0.6504436355879909,0.33656252952933696,-0.41039134083406165,-0.22613350843332275,-0.23904572186687878,-0.5074460867172774,-0.22613350843332275,-0.2970442628930024,-0.440852631121991,4.183300132670379,1.420136109935736,-0.2970442628930024,-0.16666666666666666,-0.34815531191139565,-0.2546573096474334,insecticide
DDD(2-4),-0.6156791624727361,-0.5970523826500925,-0.1455027476402618,-0.26814128738495335,0.3678055729005753,-0.9179209266092486,-1.0758236733926816,-1.0395508394747202,0.6187307151058107,-0.6265608726810021,0.3521469192678667,-0.6468553671993722,0.4014187079112721,-0.26861710699025343,0.2428552631152161,0.3439649799741663,0.3242837666967343,-0.10345579880910881,0.05688297558255735,0.25143842378502335,-0.1666666760900052,0.2201375546163905,0.07799387586624656,-0.695064609863425,0.037649325497415065,-0.430098654663701,-0.4084723337736647,-0.32545360669630063,-0.6077521669992291,-0.5296629446310762,-0.4426311005457209,-0.4611913643311311,1.2704041787799523,0.6105696762207059,0.6139149280930458,0.5000426628639623,-0.7564147565876221,-0.9247971520577932,0.6471038556162442,-0.27869320571664713,-0.32795925592045655,-0.5228649355700823,-0.25359819812834744,-0.5917065398618809,1.535167479810508,-0.5590933456782173,-0.6690029671494622,-0.3325418891263275,-0.4757694075808573,0.9633732565278232,-0.48021691824923873,-0.5769783465278698,-0.6065111276932532,0.11292128545761214,1.0707235051650252,1.022533736099094,-0.40106094803812603,-0.9556353110399138,-0.23001448777567066,-0.5607157880403726,-0.1901616854334965,0.03527285278185687,0.34058058295117577,-0.6155557210103012,-0.7331881006139016,2.0240626244689075,-0.6268014891583832,0.8231322462180086,-0.5106404698854043,-0.4705548866929986,-0.6768411923593026,0.5651494035013768,-0.24275828679478514,1.1207537775918617,-0.3997175483630203,-0.4876883207765948,-0.29354895467010755,-0.5895743891091313,-0.6418674080138397,-0.3712320188845549,-0.2970442628930024,-0.41574858983784074,0.917010954628728,-0.2970442628930024,0.6870254211258012,-0.311187957132071,-0.6634152247868915,-0.13433583980734645,-0.3195741847747845,0.09496897156909884,-0.27869320571664713,-0.33678765702728175,0.22710998958306752,1.256550555745207,-0.23904572186687878,-0.34815531191139565,-0.2970442628930024,-0.23904572186687878,-0.443484296991812,-0.4417383200072547,-0.41039134083406165,-0.22613350843332275,-0.23904572186687878,0.7874163414578442,-0.22613350843332275,-0.2970442628930024,-0.440852631121991,-0.23904572186687878,-0.3917616854995134,-0.2970442628930024,-0.16666666666666666,-0.34815531191139565,-0.2546573096474334,insecticide
Dicofol,0.8071240360900335,-0.15896529917034644,-1.114344488262729,-0.1734468563124883,0.6641443652759319,-0.831490830947932,-1.0634802953206839,-1.0806479626190946,0.6220778406210946,-0.6981015766793598,1.0336216272160068,-1.2319860698773475,0.6936118761244735,-1.2354907880754094,0.4445102718205192,-0.6571880389247579,0.383331850984355,0.1822973820622794,0.23980591391092457,0.4268385308748774,-0.1666666758982555,0.15583377913488572,-0.000381430124050424,-0.03135873629561963,-0.7857598685464177,0.8489295541259947,1.014139211756691,-0.32545360669630063,-0.6077521669992291,-0.5296629446310762,-0.4426311005457209,-0.4611913643311311,-0.4661130666347928,2.1968285630355378,0.6139149280930458,0.09422991524772104,-0.7564147565876221,-0.2901081523151312,1.0899603897919918,-0.27869320571664713,-0.32795925592045655,-0.5228649355700823,-0.31042767447298864,-0.5917065398618809,1.535167479810508,-0.5590933456782173,-0.6690029671494622,-0.3325418891263275,-0.4757694075808573,1.426568868598795,-0.3113770089862665,-0.012980872095228848,-0.6065111276932532,-0.16379125204565076,1.0707235051650252,1.022533736099094,-0.40106094803812603,-0.35809580936376356,0.10853854093494492,0.20221240596857848,-0.714176615975365,0.8948618584699587,-0.5292505545050069,-0.6155557210103012,3.304290512420356,-0.6426376097609922,-0.6268014891583832,1.278628550278337,-0.6746670166552241,-0.434418615276296,1.177612043469499,-0.8450617899879913,-0.183603744099643,0.837469975029853,-0.3997175483630203,-0.4876883207765948,-0.29354895467010755,-0.5895743891091313,0.3907019005301633,-0.3712320188845549,-0.2970442628930024,-0.41574858983784074,0.917010954628728,-0.2970442628930024,0.6870254211258012,-0.311187957132071,0.5054592188852508,0.41793372384507743,-0.3195741847747845,-0.17532733212756713,-0.27869320571664713,-0.33678765702728175,0.22710998958306752,1.0936235332449724,-0.23904572186687878,2.872281323269014,-0.2970442628930024,-0.23904572186687878,-0.443484296991812,-0.4417383200072547,-0.41039134083406165,-0.22613350843332275,-0.23904572186687878,1.4348475555454052,-0.22613350843332275,-0.2970442628930024,-0.440852631121991,-0.23904572186687878,-0.3917616854995134,-0.2970442628930024,-0.16666666666666666,-0.34815531191139565,-0.2546573096474334,insecticide
Isodrin,-0.4210312806155502,-0.6349605500720001,-0.7087714958442205,3.256138408181565,0.6313875437255984,-0.42403466568743875,-0.4586547697927929,-0.32035118444817084,0.6188101833116982,-0.8606770720275703,1.8744779219031074,-1.290101497385426,1.3216239359958954,-1.3875833097360932,0.42043917485050764,-0.3820760519250099,1.2544302116077632,-0.5563333847886841,0.10871218595651495,1.3880311177272766,-0.16666667594987686,-0.525515245453205,-0.5523320513539038,-0.695064609863425,0.8739648925509288,0.5594446179939773,-0.4084723337736647,-0.32545360669630063,-0.6077521669992291,-0.5296629446310762,-0.4426311005457209,-0.4611913643311311,1.2704041787799523,1.1159642174891753,0.38049656399569604,-0.5946112422222694,0.01389534452101831,-0.9247971520577932,1.532816923967739,-0.27869320571664713,-0.32795925592045655,3.6275951096235035,0.15357349147488294,-0.5917065398618809,-0.3851464247348489,-0.5590933456782173,-0.6690029671494622,-0.3325418891263275,-0.4757694075808573,1.889764480669766,-0.09599917726550532,-0.5769783465278698,2.2947872792839683,-0.3838406588449672,-0.09974436712176576,-0.4916028693089743,-0.40106094803812603,-0.9556353110399138,0.4568080337006974,-0.5607157880403726,0.3338532451083721,0.9511188212846903,-0.02731119330016915,-0.6155557210103012,-0.7331881006139016,-0.6426376097609922,-0.02160361643542655,1.7341248543386651,-0.6247057893433865,-0.5782101385012693,-0.8028778932732895,-0.39156027302313506,0.32629528563971677,-0.888268719376452,1.6127997690859452,-0.4876883207765948,-0.29354895467010755,0.9145694662616968,-0.6418674080138397,4.623526053380365,-0.2970442628930024,3.203709721691596,-0.917010954628728,-0.2970442628930024,-0.9529707454325629,2.978513303978393,-0.6634152247868915,0.41793372384507743,-0.3195741847747845,-0.715919939520899,-0.27869320571664713,-0.33678765702728175,1.4275485059507103,0.9307954042333573,-0.23904572186687878,-0.34815531191139565,-0.2970442628930024,-0.23904572186687878,-0.443484296991812,-0.4417383200072547,-0.41039134083406165,-0.22613350843332275,-0.23904572186687878,2.082278769632966,-0.22613350843332275,-0.2970442628930024,3.8769099031022147,-0.23904572186687878,-0.3917616854995134,-0.2970442628930024,-0.16666666666666666,-0.34815531191139565,-0.2546573096474334,insecticide
Lindane,0.8365529051735937,-0.1372603213379894,-0.08962148608396296,1.1371789650527862,1.3783029960882167,-0.5475062309178913,-0.4586547697927929,-0.1491131713466119,0.61608228575781,-0.5663979693646192,0.9618376029483637,-1.302753165027061,0.5080324209536369,-1.5654610017324868,0.2442153595371958,-0.5095017483101065,0.8482983203506148,-3.100529413354352,0.6129367523561865,0.3286144709045593,-0.1666666617129204,1.3585316078723457,0.6906138140883639,0.611629171210153,0.19313527337131972,-0.430098654663701,-0.4084723337736647,-0.32545360669630063,1.0271942272588663,-0.5296629446310762,1.1675522308591677,-0.4611913643311311,4.743438669609442,0.10605507617812972,-0.44043655883287286,0.2580270964026341,1.712855556907902,0.25985816297389613,2.176650994845733,-0.27869320571664713,0.37927898959766737,-0.5228649355700823,0.6447688769489418,-0.028846339019574854,0.4336639331135964,0.2651883687751623,1.4586600141612622,0.570761415415379,0.696022327994743,1.889764480669766,1.205656851477929,-0.5769783465278698,-0.6065111276932532,-0.6840687851918078,0.8008899401824756,-0.4916028693089743,0.7276433104640547,0.1765292514537509,2.2600750297684464,0.15560027415256938,-0.714176615975365,-0.29658800713002353,0.3128715601668098,-0.0826662642149866,-0.2285032739846194,1.3573875659114327,-0.3620139229319946,1.9201118164910025,-0.08239084804224214,0.31495052765471815,-0.6060947564113975,-0.39156027302313506,0.17691268965288234,0.8998807154422735,-0.5684350813113135,-0.4876883207765948,0.7159881389164945,0.11691742174686388,0.3907019005301633,0.877457499181675,-0.2970442628930024,0.48911598804451856,0.917010954628728,-0.2970442628930024,0.6870254211258012,-0.311187957132071,0.5054592188852508,1.2463380693237132,-0.3195741847747845,-0.4456236358242331,-0.27869320571664713,-0.33678765702728175,0.827329247766889,1.391737954687739,-0.23904572186687878,-0.34815531191139565,-0.2970442628930024,-0.23904572186687878,0.6504436355879909,-0.4417383200072547,1.4876686105234733,-0.22613350843332275,-0.23904572186687878,3.377141197808087,-0.22613350843332275,-0.2970442628930024,0.038898761569587416,-0.23904572186687878,0.5141872122181113,-0.2970442628930024,-0.16666666666666666,-0.34815531191139565,-0.2546573096474334,insecticide
Methomyl,0.6305966526129034,0.011966797244091568,-0.15426210431630358,-0.2920207526119225,-0.559395764784525,1.5021217519076198,1.9359605761747738,1.6934078496261677,0.3581311665667693,0.6607391554220376,-0.28061627940342765,0.21421225235100194,-0.3416291824797893,-0.5090886875328093,1.6848868029757444,-0.5719991711284528,-0.1890190316677035,1.4162106883490289,-0.61763085665919,0.03394229099360406,-0.1666666762950108,-0.05955917680460087,0.3098139760056434,-0.004030654271093926,0.07296869807736622,-0.430098654663701,-0.4084723337736647,-0.32545360669630063,1.0271942272588663,0.22224933295348867,1.1675522308591677,-0.4611913643311311,0.41419129863471976,-1.3179294565815043,-0.3643800743654296,-0.11132625775662817,-0.7564147565876221,0.2723773260704245,-0.25017743560217814,-0.27869320571664713,0.37927898959766737,0.38111104469891094,-0.41358906813274104,0.4707687832093083,-1.283567592242598,-0.5590933456782173,0.45619360716539803,0.570761415415379,-0.4757694075808573,-0.41978745853524047,0.33448340275262944,-0.08985765513523757,-0.6065111276932532,-0.3603250700013896,-0.8586175886783047,-0.4916028693089743,-0.40106094803812603,0.5416102322109044,-0.13663693161097104,0.15560027415256938,-0.714176615975365,-0.3511129267229747,-0.5292505545050069,0.806674853955085,-0.15717529611034778,-0.29889272590605426,0.13567408568602254,-0.9988529700233045,-0.5106404698854043,0.5616783293466643,0.20702162255444206,-0.39156027302313506,-0.183603744099643,-0.888268719376452,0.0870771063664747,-0.035411689868946175,0.6786793606232329,0.7231329755781368,0.3907019005301633,-0.3712320188845549,-0.2970442628930024,-0.41574858983784074,-0.917010954628728,-0.2970442628930024,-0.9529707454325629,-0.311187957132071,0.5054592188852508,0.14179894201886548,-0.3195741847747845,-0.4456236358242331,-0.27869320571664713,-0.33678765702728175,-0.9733285267845754,-1.1614941344843726,-0.23904572186687878,-0.34815531191139565,-0.2970442628930024,-0.23904572186687878,0.6504436355879909,0.33656252952933696,1.4876686105234733,-0.22613350843332275,-0.23904572186687878,-0.5074460867172774,-0.22613350843332275,-0.2970442628930024,-0.440852631121991,-0.23904572186687878,-0.3917616854995134,-0.2970442628930024,-0.16666666666666666,-0.34815531191139565,-0.2546573096474334,insecticide
Tebufenozide,1.4125021727586433,-0.42903087328759354,-0.16373824677749163,-0.2732085479105702,0.5583309022621963,-0.22458059877670752,0.07305997792403417,0.25658919815554465,-0.8774907951482891,-0.4879622180265857,0.5576081153717259,-1.2319185891888706,0.08867071296972358,-1.6829350264488694,-0.1463241073935641,-0.7185679537002813,0.6580769243902428,-0.23335328700756938,0.7630774828028091,-1.3061145271728798,-0.16666666988725987,0.633384469076851,0.4494437658893019,-0.695064609863425,-0.7857598685464177,-0.430098654663701,-0.4084723337736647,3.836446936293347,-0.6077521669992291,1.804115904015493,1.2395474173998307,-0.4611913643311311,-0.4661130666347928,0.09928845157134206,2.1763450160358015,0.16840172840090814,-0.3324831902326416,0.2670264784830038,-0.6733186268231073,-0.27869320571664713,1.060063146940203,-0.5228649355700823,1.5319124527699144,-0.5917065398618809,1.5585704620735337,-0.5590933456782173,0.47926196261948045,-0.3325418891263275,-0.4757694075808573,-0.8894091917560623,0.2481183797070224,0.0695659004929428,1.090696258762397,2.3599708491056735,0.8008899401824756,-0.4916028693089743,-0.40106094803812603,0.5038024931033674,-0.17781575642481068,0.8719163363455114,0.33195367113262453,0.11883273652322911,0.8425199441560134,0.18384319131006638,0.2761815526446628,2.9262935255891214,-0.011768268028225806,-0.9988529700233045,-0.5106404698854043,1.3046596454503767,-0.6706431409455822,2.658293318906178,-0.5032401766588928,0.8683941286499458,-0.05744759472067432,2.516359525069644,-0.29354895467010755,0.04440359951824255,0.3907019005301633,-0.3712320188845549,-0.2970442628930024,-0.41574858983784074,0.917010954628728,-0.2970442628930024,0.6870254211258012,-0.311187957132071,0.5054592188852508,-0.13433583980734645,-0.3195741847747845,0.09496897156909884,-0.27869320571664713,-0.33678765702728175,0.22710998958306752,0.525994687268133,-0.23904572186687878,-0.34815531191139565,-0.2970442628930024,-0.23904572186687878,1.7443715681677938,0.33656252952933696,1.4876686105234733,-0.22613350843332275,-0.23904572186687878,-0.5074460867172774,-0.22613350843332275,5.198274600627541,-0.440852631121991,-0.23904572186687878,-0.3917616854995134,3.366501646120693,-0.16666666666666666,-0.34815531191139565,-0.2546573096474334,insecticide
