"","X3","X5","X6","X15","X16","X17","X18","X20","X21","X22","X23","X25","X26","X28","X41","X42","X44","X47","X48","X49","X50","X51","X52","X53","X54","X55","X58","X59","X60","X61","X62","X64","X65","X66","X67","X68","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X81","X83","X84","X85","X87","X88","X89","X93","X94","X95","X97","X99","X101","X102","X103","X104","X109","X110","X111","X113","X114","X115","X117","X119","X120","X121","X122","X124","X129","X130","X142","X147","X148","X151","X157","X161","X162","X168","X172","X173","X177","X190","X205","name"
"1",-0.089621486083963,-0.363659148292831,-0.330221380727848,0.242711786557005,0.973177086558948,1.63176216490961,-0.84845323580103,-0.0398183934540113,-0.187851645347592,0.216856776828634,-0.663389505341617,-0.509499160341438,0.25595360419891,0.12564979061205,-0.892170274440824,-0.166666676235562,-0.350475283567144,0.611629171210153,0.19313527337132,-0.430098654663701,-0.408472333773665,-0.325453606696301,1.02719422725887,-0.529662944631076,1.16755223085917,-0.461191364331131,-0.440436558832873,0.258027096402634,-0.756414756587622,0.259858162973896,-0.480488210208752,0.379278989597667,-0.522864935570082,-0.702781735666992,-0.0288463390195749,0.433663933113596,0.265188368775162,1.45866001416126,0.570761415415379,0.696022327994743,-0.889409191756062,-0.135096002127465,-0.57697834652787,-0.606511127693253,-0.684068785191808,0.800889940182476,0.727643310464055,0.176529251453751,-0.136636931610971,0.155600274152569,-0.714176615975365,-0.296588007130024,0.31287156016681,-0.362013922931995,-0.812866007870968,-0.0823908480422421,0.314950527654718,-0.391560273023135,0.899880715442274,-0.568435081311313,-0.487688320776595,0.715988138916494,-0.371232018884555,-0.297044262893002,-0.415748589837841,0.917010954628728,-0.297044262893002,0.687025421125801,-0.311187957132071,0.505459218885251,-0.410470621633558,-0.319574184774784,-0.445623635824233,-0.278693205716647,0.227109989583068,-0.410299194932457,0.650443635587991,-0.441738320007255,1.48766861052347,-0.239045721866879,-0.507446086717277,-0.226133508433323,-0.297044262893002,0.0388987615695874,-0.239045721866879,0.514187212218111,-0.297044262893002,-0.166666666666667,-0.348155311911396,"Carbaryl"
"3",-0.480170211360691,0.411482408914632,0.933283716514624,0.263878340596511,0.872666722258394,1.2574847934162,0.618716017956729,1.32052350395978,-0.451874546844697,0.9106901263926,-0.441957682629204,-0.949425625268433,1.57724943737463,1.08630332815328,-1.20789046720256,-0.166666638907714,0.773830666879164,0.536255041099069,2.97006265417093,-0.430098654663701,1.88117586056229,-0.325453606696301,0.993939879127488,0.215557801539677,-0.442631100545721,1.02910358819521,0.890586243713869,-0.213104756910681,-0.303477216292905,0.848601662735187,-0.0107357924544451,-0.327959255920457,2.50180148450523,0.130555841420634,-0.591706539861881,1.57662316842884,1.95958711127682,0.333463439846402,-0.332541889126327,1.86781406357034,0.0369820323858805,-0.43313069028566,0.382785416911825,2.89661417779508,0.508969855760613,1.81060166250266,-0.401060948038126,0.796517098225001,0.307606421788111,0.94174026920743,1.21104396046037,0.577374757748877,-0.529250554505007,-0.626801489158383,0.284113562402026,0.44145146757417,0.417635185415704,-0.28354418002514,1.55588504670721,-0.170314842917188,0.509233362939378,-0.293548954670108,0.877457499181675,-0.297044262893002,0.489115988044519,0.917010954628728,-0.297044262893002,0.687025421125801,-0.311187957132071,-0.663415224786892,0.417933723845077,-0.319574184774784,0.905857882659097,-0.278693205716647,0.827329247766889,1.37966305972733,0.650443635587991,0.336562529529337,-0.410391340834062,-0.239045721866879,-0.507446086717277,-0.226133508433323,-0.297044262893002,-0.440852631121991,4.18330013267038,1.42013610993574,-0.297044262893002,-0.166666666666667,-0.348155311911396,"Cypermethrine"
"4",-0.145502747640262,-0.268141287384953,0.367805572900575,-0.917920926609249,-1.07582367339268,-1.03955083947472,0.618730715105811,0.352146919267867,-0.646855367199372,0.401418707911272,-0.268617106990253,0.343964979974166,0.324283766696734,0.0568829755825574,0.251438423785023,-0.166666676090005,0.22013755461639,-0.695064609863425,0.0376493254974151,-0.430098654663701,-0.408472333773665,-0.325453606696301,-0.607752166999229,-0.529662944631076,-0.442631100545721,-0.461191364331131,0.613914928093046,0.500042662863962,-0.756414756587622,-0.924797152057793,0.647103855616244,-0.327959255920457,-0.522864935570082,-0.253598198128347,-0.591706539861881,1.53516747981051,-0.559093345678217,-0.669002967149462,-0.332541889126327,-0.475769407580857,0.963373256527823,-0.480216918249239,-0.57697834652787,-0.606511127693253,0.112921285457612,1.07072350516503,-0.401060948038126,-0.955635311039914,-0.230014487775671,-0.560715788040373,-0.190161685433497,0.0352728527818569,0.340580582951176,-0.626801489158383,0.823132246218009,-0.510640469885404,-0.470554886692999,0.565149403501377,1.12075377759186,-0.39971754836302,-0.487688320776595,-0.293548954670108,-0.371232018884555,-0.297044262893002,-0.415748589837841,0.917010954628728,-0.297044262893002,0.687025421125801,-0.311187957132071,-0.663415224786892,-0.134335839807346,-0.319574184774784,0.0949689715690988,-0.278693205716647,0.227109989583068,1.25655055574521,-0.443484296991812,-0.441738320007255,-0.410391340834062,-0.239045721866879,0.787416341457844,-0.226133508433323,-0.297044262893002,-0.440852631121991,-0.239045721866879,-0.391761685499513,-0.297044262893002,-0.166666666666667,-0.348155311911396,"DDD(2-4)"
"5",-1.11434448826273,-0.173446856312488,0.664144365275932,-0.831490830947932,-1.06348029532068,-1.08064796261909,0.622077840621095,1.03362162721601,-1.23198606987735,0.693611876124474,-1.23549078807541,-0.657188038924758,0.383331850984355,0.239805913910925,0.426838530874877,-0.166666675898256,0.155833779134886,-0.0313587362956196,-0.785759868546418,0.848929554125995,1.01413921175669,-0.325453606696301,-0.607752166999229,-0.529662944631076,-0.442631100545721,-0.461191364331131,0.613914928093046,0.094229915247721,-0.756414756587622,-0.290108152315131,1.08996038979199,-0.327959255920457,-0.522864935570082,-0.310427674472989,-0.591706539861881,1.53516747981051,-0.559093345678217,-0.669002967149462,-0.332541889126327,-0.475769407580857,1.4265688685988,-0.311377008986267,-0.0129808720952288,-0.606511127693253,-0.163791252045651,1.07072350516503,-0.401060948038126,-0.358095809363764,0.108538540934945,0.202212405968578,-0.714176615975365,0.894861858469959,-0.529250554505007,-0.626801489158383,1.27862855027834,-0.674667016655224,-0.434418615276296,-0.845061789987991,0.837469975029853,-0.39971754836302,-0.487688320776595,-0.293548954670108,-0.371232018884555,-0.297044262893002,-0.415748589837841,0.917010954628728,-0.297044262893002,0.687025421125801,-0.311187957132071,0.505459218885251,0.417933723845077,-0.319574184774784,-0.175327332127567,-0.278693205716647,0.227109989583068,1.09362353324497,-0.443484296991812,-0.441738320007255,-0.410391340834062,-0.239045721866879,1.43484755554541,-0.226133508433323,-0.297044262893002,-0.440852631121991,-0.239045721866879,-0.391761685499513,-0.297044262893002,-0.166666666666667,-0.348155311911396,"Dicofol"
"6",-0.70877149584422,3.25613840818156,0.631387543725598,-0.424034665687439,-0.458654769792793,-0.320351184448171,0.618810183311698,1.87447792190311,-1.29010149738543,1.3216239359959,-1.38758330973609,-0.38207605192501,1.25443021160776,0.108712185956515,1.38803111772728,-0.166666675949877,-0.525515245453205,-0.695064609863425,0.873964892550929,0.559444617993977,-0.408472333773665,-0.325453606696301,-0.607752166999229,-0.529662944631076,-0.442631100545721,-0.461191364331131,0.380496563995696,-0.594611242222269,0.0138953445210183,-0.924797152057793,1.53281692396774,-0.327959255920457,3.6275951096235,0.153573491474883,-0.591706539861881,-0.385146424734849,-0.559093345678217,-0.669002967149462,-0.332541889126327,-0.475769407580857,1.88976448066977,-0.0959991772655053,-0.57697834652787,2.29478727928397,-0.383840658844967,-0.0997443671217658,-0.401060948038126,-0.955635311039914,0.456808033700697,-0.560715788040373,0.333853245108372,0.95111882128469,-0.0273111933001692,-0.0216036164354266,1.73412485433867,-0.624705789343386,-0.578210138501269,-0.391560273023135,-0.888268719376452,1.61279976908595,-0.487688320776595,-0.293548954670108,4.62352605338037,-0.297044262893002,3.2037097216916,-0.917010954628728,-0.297044262893002,-0.952970745432563,2.97851330397839,-0.663415224786892,0.417933723845077,-0.319574184774784,-0.715919939520899,-0.278693205716647,1.42754850595071,0.930795404233357,-0.443484296991812,-0.441738320007255,-0.410391340834062,-0.239045721866879,2.08227876963297,-0.226133508433323,-0.297044262893002,3.87690990310221,-0.239045721866879,-0.391761685499513,-0.297044262893002,-0.166666666666667,-0.348155311911396,"Isodrin"
"7",-0.089621486083963,1.13717896505279,1.37830299608822,-0.547506230917891,-0.458654769792793,-0.149113171346612,0.61608228575781,0.961837602948364,-1.30275316502706,0.508032420953637,-1.56546100173249,-0.509501748310107,0.848298320350615,0.612936752356186,0.328614470904559,-0.16666666171292,1.35853160787235,0.611629171210153,0.19313527337132,-0.430098654663701,-0.408472333773665,-0.325453606696301,1.02719422725887,-0.529662944631076,1.16755223085917,-0.461191364331131,-0.440436558832873,0.258027096402634,1.7128555569079,0.259858162973896,2.17665099484573,0.379278989597667,-0.522864935570082,0.644768876948942,-0.0288463390195749,0.433663933113596,0.265188368775162,1.45866001416126,0.570761415415379,0.696022327994743,1.88976448066977,1.20565685147793,-0.57697834652787,-0.606511127693253,-0.684068785191808,0.800889940182476,0.727643310464055,0.176529251453751,2.26007502976845,0.155600274152569,-0.714176615975365,-0.296588007130024,0.31287156016681,-0.362013922931995,1.920111816491,-0.0823908480422421,0.314950527654718,-0.391560273023135,0.899880715442274,-0.568435081311313,-0.487688320776595,0.715988138916494,0.877457499181675,-0.297044262893002,0.489115988044519,0.917010954628728,-0.297044262893002,0.687025421125801,-0.311187957132071,0.505459218885251,1.24633806932371,-0.319574184774784,-0.445623635824233,-0.278693205716647,0.827329247766889,1.39173795468774,0.650443635587991,-0.441738320007255,1.48766861052347,-0.239045721866879,3.37714119780809,-0.226133508433323,-0.297044262893002,0.0388987615695874,-0.239045721866879,0.514187212218111,-0.297044262893002,-0.166666666666667,-0.348155311911396,"Lindane"
"8",-0.154262104316304,-0.292020752611923,-0.559395764784525,1.50212175190762,1.93596057617477,1.69340784962617,0.358131166566769,-0.280616279403428,0.214212252351002,-0.341629182479789,-0.509088687532809,-0.571999171128453,-0.189019031667704,-0.61763085665919,0.0339422909936041,-0.166666676295011,-0.0595591768046009,-0.00403065427109393,0.0729686980773662,-0.430098654663701,-0.408472333773665,-0.325453606696301,1.02719422725887,0.222249332953489,1.16755223085917,-0.461191364331131,-0.36438007436543,-0.111326257756628,-0.756414756587622,0.272377326070424,-0.250177435602178,0.379278989597667,0.381111044698911,-0.413589068132741,0.470768783209308,-1.2835675922426,-0.559093345678217,0.456193607165398,0.570761415415379,-0.475769407580857,-0.41978745853524,0.334483402752629,-0.0898576551352376,-0.606511127693253,-0.36032507000139,-0.858617588678305,-0.401060948038126,0.541610232210904,-0.136636931610971,0.155600274152569,-0.714176615975365,-0.351112926722975,-0.529250554505007,0.135674085686023,-0.998852970023304,-0.510640469885404,0.561678329346664,-0.391560273023135,-0.888268719376452,0.0870771063664747,-0.0354116898689462,0.678679360623233,-0.371232018884555,-0.297044262893002,-0.415748589837841,-0.917010954628728,-0.297044262893002,-0.952970745432563,-0.311187957132071,0.505459218885251,0.141798942018865,-0.319574184774784,-0.445623635824233,-0.278693205716647,-0.973328526784575,-1.16149413448437,0.650443635587991,0.336562529529337,1.48766861052347,-0.239045721866879,-0.507446086717277,-0.226133508433323,-0.297044262893002,-0.440852631121991,-0.239045721866879,-0.391761685499513,-0.297044262893002,-0.166666666666667,-0.348155311911396,"Methomyl"
"9",-0.163738246777492,-0.27320854791057,0.558330902262196,-0.224580598776708,0.0730599779240342,0.256589198155545,-0.877490795148289,0.557608115371726,-1.23191858918887,0.0886707129697236,-1.68293502644887,-0.718567953700281,0.658076924390243,0.763077482802809,-1.30611452717288,-0.16666666988726,0.633384469076851,-0.695064609863425,-0.785759868546418,-0.430098654663701,-0.408472333773665,3.83644693629335,-0.607752166999229,1.80411590401549,1.23954741739983,-0.461191364331131,2.1763450160358,0.168401728400908,-0.332483190232642,0.267026478483004,-0.673318626823107,1.0600631469402,-0.522864935570082,1.53191245276991,-0.591706539861881,1.55857046207353,-0.559093345678217,0.47926196261948,-0.332541889126327,-0.475769407580857,-0.889409191756062,0.248118379707022,0.0695659004929428,1.0906962587624,2.35997084910567,0.800889940182476,-0.401060948038126,0.503802493103367,-0.177815756424811,0.871916336345511,0.331953671132625,0.118832736523229,0.842519944156013,-0.0117682680282258,-0.998852970023304,-0.510640469885404,1.30465964545038,2.65829331890618,0.868394128649946,-0.0574475947206743,2.51635952506964,-0.293548954670108,-0.371232018884555,-0.297044262893002,-0.415748589837841,0.917010954628728,-0.297044262893002,0.687025421125801,-0.311187957132071,0.505459218885251,-0.134335839807346,-0.319574184774784,0.0949689715690988,-0.278693205716647,0.227109989583068,0.525994687268133,1.74437156816779,0.336562529529337,1.48766861052347,-0.239045721866879,-0.507446086717277,-0.226133508433323,5.19827460062754,-0.440852631121991,-0.239045721866879,-0.391761685499513,3.36650164612069,-0.166666666666667,-0.348155311911396,"Tebufenozide"
"10",-1.0445707537571,2.76944803704025,0.878209254169865,-0.170593031793352,-0.250766297001252,-0.185163279367993,0.61881028134733,1.80848459049429,-1.16121959945796,1.22065409836237,-1.37299153827393,-0.504493917907513,0.623315652277915,0.08593276572733,1.61955925908588,-0.16666667600434,-0.212170479395964,-0.695064609863425,0.873964892550929,0.559444617993977,-0.408472333773665,-0.325453606696301,2.44073159698333,0.77070116883182,-0.442631100545721,0.730870485160975,-0.944829525738337,0.217014253010213,1.02523443732905,0.638155041295185,1.96652602781769,-0.327959255920457,1.55236508702671,-0.114613252091661,0.463606737665123,-0.876564724937154,-0.559093345678217,-0.669002967149462,-0.332541889126327,-0.475769407580857,1.88976448066977,0.628044671101348,1.40947980564976,0.844138075795358,-0.684068785191808,-0.640270236338054,-0.401060948038126,0.0938248221560139,2.18007153311217,0.0681043625453863,1.34705853356145,-0.740756269164873,-0.529250554505007,-0.626801489158383,2.06261202385582,1.13883950856626,-0.622216206245111,-0.391560273023135,-0.888268719376452,-0.39971754836302,-0.48216040262626,-0.293548954670108,2.12614701724791,1.53472869161385,2.29884514380924,-0.917010954628728,-0.297044262893002,-0.952970745432563,1.33366267342316,-0.663415224786892,1.52247285114993,0.665779551614134,-0.715919939520899,2.29921894716234,0.827329247766889,0.149339057163948,-0.443484296991812,-0.441738320007255,-0.410391340834062,-0.239045721866879,2.08227876963297,-0.226133508433323,-0.297044262893002,1.9579043323359,-0.239045721866879,-0.391761685499513,-0.297044262893002,-0.166666666666667,-0.348155311911396,"alphaEndosulfan"
"11",-1.6633668954168,3.39352117545832,0.901851073684513,0.0633530918011893,-0.0168917651107682,0.00950730394746456,0.61881028134733,1.8084845904943,-1.16121959945795,1.22065409836237,-1.37299153827393,-0.504493917907513,0.586089417912783,0.388173949397546,1.61955925908588,-0.166666675263332,-0.212170479395964,-0.695064609863425,0.873964892550929,0.559444617993977,-0.408472333773665,-0.325453606696301,2.44073159698333,0.77070116883182,-0.442631100545721,0.730870485160975,-0.944829525738337,0.217014253010213,1.43755656098377,1.31963997979438,1.96652602781769,-0.327959255920457,1.55236508702671,-0.114613252091661,0.455956223167901,-0.876564724937154,-0.559093345678217,-0.669002967149462,-0.332541889126327,-0.475769407580857,1.88976448066977,0.624063726537238,1.40947980564976,0.844138075795358,-0.427690211133029,-0.640270236338054,-0.401060948038126,0.0938248221560139,3.15457661662646,0.0681043625453863,0.177014681318064,-0.740756269164873,-0.529250554505007,-0.21014809421477,1.9494092923247,3.73757228286049,-0.720228156828186,-0.391560273023135,-0.888268719376452,-0.39971754836302,-1.91501108353301,-0.293548954670108,2.12614701724791,1.53472869161385,2.29884514380924,-0.917010954628728,-0.297044262893002,-0.952970745432563,1.33366267342316,-0.663415224786892,1.52247285114993,0.665779551614134,-0.715919939520899,2.29921894716234,0.827329247766889,0.149339057163947,-0.443484296991812,-0.441738320007255,-0.410391340834062,-0.239045721866879,2.08227876963297,-0.226133508433323,-0.297044262893002,1.9579043323359,-0.239045721866879,-0.391761685499513,-0.297044262893002,-0.166666666666667,-0.348155311911396,"betaEndosulfan"
